TIMESTAMP,CELL_ID,SHIP_TYPE1,AVG1_1,SHIP_TYPE2,AVG2,SHIP_TYPE3,AVG3,SHIP_TYPE4,AVG4
03/05/2015,H9,MILITARY_SHIP,0,PASSENGERS_SHIP,91.167,CARGO_SHIP,453.857,OTHER_SHIP,90.333
03/05/2015,F11,MILITARY_SHIP,0,PASSENGERS_SHIP,32.75,CARGO_SHIP,88.5,OTHER_SHIP,26.4
03/05/2015,H10,MILITARY_SHIP,0,PASSENGERS_SHIP,53.143,CARGO_SHIP,273.429,OTHER_SHIP,67.0
03/05/2015,F12,MILITARY_SHIP,0,PASSENGERS_SHIP,13.5,CARGO_SHIP,86.667,OTHER_SHIP,94.0
03/05/2015,G7,MILITARY_SHIP,0,PASSENGERS_SHIP,74.0,CARGO_SHIP,535.714,OTHER_SHIP,337.0
03/05/2015,H12,MILITARY_SHIP,0,PASSENGERS_SHIP,62.333,CARGO_SHIP,87.5,OTHER_SHIP,15.0
03/05/2015,E17,MILITARY_SHIP,0,PASSENGERS_SHIP,40.75,CARGO_SHIP,139.333,OTHER_SHIP,136.286
03/05/2015,C1,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,1.0,OTHER_SHIP,1.2
03/05/2015,H16,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,119.5,OTHER_SHIP,90.0
03/05/2015,G9,MILITARY_SHIP,0,PASSENGERS_SHIP,43.6,CARGO_SHIP,121.0,OTHER_SHIP,195.0
03/05/2015,E9,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,5.0
03/05/2015,D11,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,22.0,OTHER_SHIP,0
03/05/2015,G6,MILITARY_SHIP,0,PASSENGERS_SHIP,22.0,CARGO_SHIP,64.286,OTHER_SHIP,51.0
03/05/2015,F7,MILITARY_SHIP,0,PASSENGERS_SHIP,227.429,CARGO_SHIP,422.857,OTHER_SHIP,370.0
